latitude,longitude,altitude
-26.87377,133.37808,405.8
-26.87496,133.37849,406.4
-26.87656,133.37892,406.7
-26.87706,133.37908,406.9
-26.87818,133.37937,407.1
-26.87915,133.3796,406
-26.88032,133.37984,407.1
-26.88157,133.38007,407
-26.88242,133.38021,405.8
-26.8829,133.38026,405.7
-26.8843,133.38046,404.3
-26.88626,133.38063,405.6
-26.88651,133.38066,405.2
-26.88844,133.38074,405.2
-26.89038,133.38075,401.2
-26.89176,133.38072,401
-26.89366,133.38058,400.8
-26.8954,133.38041,400.5
-26.89775,133.38008,400.1
-26.89913,133.37983,399.3
-26.89919,133.37981,399.5
-26.902,133.37921,401.4
-26.90607,133.37823,399.9
-26.90741,133.37795,398.2
-26.91106,133.37712,398
-26.9129,133.37665,397.1
-26.91477,133.37622,397.1
-26.91723,133.37574,396
-26.92081,133.37519,395.3
-26.92176,133.3751,396.1
-26.92395,133.37497,395.2
-26.92495,133.37494,395
-26.92559,133.37494,395
-26.92747,133.37497,395.1
-26.92889,133.37505,393.7
-26.93021,133.37515,393.9
-26.93247,133.37542,392.5
-26.93381,133.37562,392.5
-26.93535,133.37592,392.8
-26.93686,133.37624,391.5
-26.93962,133.37691,392.6
-26.93963,133.37692,392.6
-26.94009,133.37701,391.9
-26.94052,133.37713,391.7
-26.94174,133.37741,393.5
-26.94384,133.37793,390.8
-26.94515,133.37823,390.2
-26.95631,133.38091,386.1
-26.95708,133.38111,385.3
-26.96012,133.38184,384.4
-26.96082,133.38206,386.5
-26.96208,133.38257,385
-26.96295,133.38297,384.8
-26.96399,133.38355,384.4
-26.9648,133.38406,385.4
-26.96566,133.38471,385.3
-26.96627,133.38521,385.2
-26.96672,133.38561,384.9
-26.96748,133.38634,385.8
-26.96834,133.38729,387.5
-26.96872,133.38776,387.5
-26.96905,133.38822,386.4
-26.96915,133.38835,386.1
-26.96994,133.38951,386.3
-26.9706,133.39068,384.9
-26.97077,133.39105,384.7
-26.97121,133.39193,385
-26.97156,133.39278,385.1
-26.97186,133.39361,385.1
-26.97208,133.39427,384.4
-26.97344,133.39927,382.7
-26.97363,133.39993,382
-26.97426,133.40173,381.9
-26.9748,133.40296,381.5
-26.97523,133.4038,382.2
-26.97578,133.40473,379.6
-26.97642,133.40572,380.7
-26.97703,133.40654,381.3
-26.97722,133.40678,380.5
-26.97753,133.40714,381.3
-26.97804,133.40771,381.4
-26.97853,133.40821,380
-26.97946,133.40908,380.5
-26.9805,133.40991,378.9
-26.98115,133.41036,377.1
-26.98163,133.41066,376.4
-26.98202,133.41092,376.1
-26.9829,133.41138,376.8
-26.98372,133.41175,376.4
-26.98419,133.41195,376
-26.98521,133.41232,375
-26.98614,133.41258,374.3
-26.98615,133.41259,374.3
-26.99041,133.41375,374.3
-26.99125,133.414,373.5
-26.99161,133.41409,373.1
-26.99244,133.41433,373.9
-26.99305,133.41454,374
-26.99413,133.41488,373
-26.99514,133.41525,373.9
-26.99605,133.4156,374.7
-26.99687,133.41595,373
-26.99754,133.41625,373.1
-26.9982,133.41656,374.6
-26.99863,133.41675,374.6
-26.99954,133.4172,373.3
-27.00063,133.41779,371.3
-27.00175,133.41843,371.3
-27.02171,133.43093,364.2
-27.02186,133.43103,364.4
-27.04102,133.44304,365.2
-27.04103,133.44305,365.2
-27.04115,133.44313,365.3
-27.05297,133.45055,366.3
-27.05312,133.45065,366.2
-27.06321,133.45699,373.6
-27.0638,133.45735,374
-27.06536,133.45834,376
-27.06747,133.45962,375.9
-27.06989,133.46102,379
-27.07168,133.46202,382
-27.07324,133.46286,378.9
-27.07577,133.46417,380.2
-27.07641,133.46449,381.1
-27.08,133.4662,378.4
-27.09975,133.47486,374.1
-27.09995,133.47494,374.1
-27.10089,133.47538,374
-27.10188,133.47587,372.8
-27.1029,133.47641,374.3
-27.10314,133.47655,374.1
-27.10365,133.47683,374.2
-27.10441,133.47729,373.5
-27.10446,133.47731,373.5
-27.10557,133.47801,372.6
-27.1066,133.4787,373.1
-27.10755,133.47937,374.2
-27.10845,133.48004,372.3
-27.10933,133.48074,372
-27.11029,133.48153,371.8
-27.11116,133.48229,372.6
-27.11215,133.4832,371.6
-27.11279,133.48382,372.3
-27.11387,133.48493,372.4
-27.11472,133.48584,372.4
-27.11565,133.48691,373.3
-27.11627,133.48766,372.3
-27.11738,133.48907,375.7
-27.11812,133.49005,377
-27.11872,133.49092,377.1
-27.1196,133.49224,377
-27.12016,133.49314,379
-27.12088,133.49436,376.8
-27.12091,133.49442,376.7
-27.12354,133.49901,382.6
-27.12359,133.49911,382.9
-27.12429,133.50032,382.1
-27.12576,133.50293,382
-27.12758,133.5061,382
-27.12822,133.50716,381.8
-27.12893,133.50825,382
-27.13006,133.50991,378.2
-27.13088,133.511,378
-27.13227,133.51276,372.7
-27.13348,133.51415,369.6
-27.13387,133.51455,371.1
-27.13462,133.51536,370.9
-27.13578,133.51652,370
-27.13678,133.51747,367.2
-27.13829,133.51876,367.5
-27.13976,133.51993,365.8
-27.13983,133.51998,365.5
-27.1404,133.52042,365.5
-27.14132,133.52108,365.8
-27.14199,133.52154,364.8
-27.14317,133.52231,365
-27.14496,133.52337,365
-27.14628,133.52408,364.9
-27.1476,133.52473,364.8
-27.14884,133.52529,366
-27.15003,133.5258,365.9
-27.15147,133.52634,363.8
-27.15231,133.52664,364
-27.15357,133.52704,363.9
-27.15598,133.52769,363.7
-27.15689,133.52788,363.5
-27.15695,133.5279,363.5
-27.17502,133.53173,353.2
-27.17722,133.53222,353.2
-27.17922,133.5327,353.8
-27.18118,133.53322,353.5
-27.18403,133.53402,351.8
-27.18693,133.53489,352.1
-27.18976,133.53582,349.3
-27.19066,133.53617,347.6
-27.19219,133.53667,347.4
-27.19441,133.5375,346
-27.19682,133.53845,343
-27.2002,133.53987,343.4
-27.20397,133.54159,341.9
-27.20532,133.54224,340.5
-27.20718,133.54317,339.2
-27.2091,133.54416,337.2
-27.20913,133.54418,337.1
-27.21184,133.54564,339.6
-27.21325,133.54643,340
-27.21594,133.54801,342.4
-27.21775,133.54912,342.7
-27.22119,133.55131,340.5
-27.22335,133.55278,338.7
-27.2235,133.55289,338.9
-27.22363,133.55297,339.2
-27.22488,133.55384,340.8
-27.22656,133.55505,341.7
-27.23283,133.55969,344.2
-27.23409,133.5606,342.7
-27.2515,133.57344,333.8
-27.2547,133.57592,333.4
-27.25664,133.57748,333
-27.25837,133.57891,333.3
-27.25898,133.57944,332.3
-27.25947,133.57984,332
-27.25956,133.57993,332
-27.26057,133.58077,330.1
-27.26252,133.58246,331.9
-27.26344,133.58329,330.8
-27.26627,133.58591,328.7
-27.26914,133.58865,327.6
-27.27737,133.59689,324.4
-27.27749,133.597,324.4
-27.28215,133.60167,326.6
-27.284,133.60346,324.8
-27.28671,133.606,323.9
-27.28754,133.60675,326.7
-27.28816,133.60733,324.4
-27.28856,133.60767,324.2
-27.28931,133.60835,323.5
-27.29178,133.6105,324
-27.29475,133.61298,322.5
-27.29636,133.61428,323.3
-27.2964,133.61432,323.3
-27.29939,133.61671,323.4
-27.29953,133.61683,323
-27.30075,133.6178,322.1
-27.30161,133.61853,321.8
-27.30246,133.61928,320.5
-27.30297,133.61976,322.2
-27.30373,133.62052,323.8
-27.30384,133.62064,324
-27.30448,133.62126,323.6
-27.30548,133.62227,323
-27.30672,133.62368,321.3
-27.30752,133.62464,319.4
-27.30794,133.62521,319.4
-27.30858,133.62598,319.5
-27.3094,133.62692,320.1
-27.30964,133.62721,320.3
-27.31037,133.62804,322.2
-27.31038,133.62804,322.2
-27.31104,133.62875,322.6
-27.31186,133.62959,321
-27.31307,133.63076,322.4
-27.3144,133.63195,324
-27.31525,133.63267,322.9
-27.31625,133.63347,324.6
-27.31816,133.63487,324.6
-27.31904,133.63546,324.4
-27.3253,133.63946,322.8
-27.33006,133.64254,321.1
-27.33113,133.6432,322.4
-27.38521,133.67793,305.4
-27.38551,133.67813,306.1
-27.38755,133.67943,306.7
-27.38771,133.67954,306.9
-27.39146,133.68194,304.7
-27.39285,133.68285,303.2
-27.39314,133.68303,303.3
-27.39541,133.68451,304.7
-27.39636,133.68516,302.2
-27.39751,133.68597,303
-27.39899,133.68704,302.5
-27.39915,133.68717,302.6
-27.4015,133.68897,301.6
-27.40451,133.69151,299.6
-27.40584,133.69269,301.8
-27.40704,133.6938,299.2
-27.40844,133.69514,300
-27.40947,133.69617,300.6
-27.41079,133.69754,297.9
-27.41211,133.69896,298.7
-27.41589,133.70313,297
-27.41792,133.70523,295.5
-27.41877,133.70609,295
-27.4209,133.70815,293.9
-27.42246,133.7096,296.5
-27.42422,133.71118,297.9
-27.42432,133.71126,297.7
-27.4255,133.71229,295.6
-27.42704,133.71358,294
-27.4286,133.71484,293.5
-27.43049,133.7163,293.5
-27.4325,133.71779,293
-27.43461,133.71929,290.2
-27.43528,133.71975,289.7
-27.43842,133.7218,288.3
-27.44074,133.72322,289.8
-27.44133,133.72356,288.8
-27.44331,133.72474,289
-27.44483,133.72568,288.3
-27.44722,133.72724,290.9
-27.44799,133.72777,289.2
-27.44893,133.72844,287.2
-27.4504,133.72953,286.3
-27.45055,133.72963,286.3
-27.45055,133.72964,286.3
-27.45247,133.7311,287
-27.45287,133.73142,286.2
-27.45485,133.73306,285
-27.45646,133.73447,283.6
-27.45773,133.73561,285.1
-27.46921,133.74643,284.6
-27.47001,133.74722,283.3
-27.48471,133.76109,284.1
-27.48484,133.76122,284.1
-27.48953,133.76565,289.7
-27.48968,133.76578,289.2
-27.49599,133.77175,291.4
-27.49833,133.77393,293.1
-27.49994,133.77548,295.5
-27.50162,133.77703,297.8
-27.50634,133.78149,300.7
-27.50647,133.78162,301.2
-27.51296,133.78773,294.4
-27.51358,133.78833,293
-27.5143,133.789,293.2
-27.51713,133.79151,293.6
-27.52014,133.7941,291
-27.52105,133.79485,292
-27.52142,133.79517,290.9
-27.52179,133.79551,290.5
-27.52211,133.79578,290.4
-27.52306,133.79655,290
-27.52672,133.79942,290.9
-27.52859,133.80083,290
-27.53225,133.80351,289.7
-27.53231,133.80356,289.8
-27.5763,133.8359,288
-27.57781,133.83704,287.7
-27.57794,133.83713,287.4
-27.59811,133.85199,291.7
-27.60011,133.85352,292.9
-27.60143,133.85456,294.2
-27.60496,133.85743,295
-27.60938,133.86123,292.4
-27.60974,133.86157,292.2
-27.61178,133.86341,291.9
-27.61438,133.86586,288.8
-27.61684,133.86826,290.2
-27.62037,133.87186,290.7
-27.62282,133.87447,290.5
-27.62568,133.87764,291
-27.62881,133.88132,289.8
-27.63057,133.88344,290.7
-27.63205,133.88529,292.4
-27.6338,133.88754,292.4
-27.63528,133.88948,292.9
-27.63866,133.89407,294.4
-27.63877,133.89423,294.5
-27.6504,133.91005,290
-27.65084,133.91063,290
-27.66425,133.92889,296
-27.665,133.92988,295.1
-27.66604,133.93119,299.1
-27.66725,133.93263,303.7
-27.66861,133.93413,303.4
-27.66995,133.93555,305.6
-27.67108,133.93666,308.9
-27.67224,133.93776,310.5
-27.67337,133.93876,311
-27.67424,133.93949,311.3
-27.67456,133.93977,311.4
-27.67482,133.93997,311.6
-27.67609,133.94099,311.6
-27.67659,133.94136,309.8
-27.67674,133.94148,309.6
-27.67723,133.94185,308.9
-27.67843,133.9427,305.6
-27.67998,133.94374,301.1
-27.6802,133.94387,300.3
-27.68121,133.94451,297.4
-27.6823,133.94516,295.3
-27.6849,133.94659,301.2
-27.68617,133.94731,304.6
-27.68763,133.94818,306.1
-27.68874,133.94888,306.5
-27.69013,133.94979,307.4
-27.69085,133.95028,310.4
-27.69194,133.95105,311.3
-27.69391,133.9525,314.7
-27.69515,133.95335,315
-27.69602,133.95391,315.5
-27.69735,133.95471,315.7
-27.69851,133.95536,320.3
-27.69962,133.95594,322.4
-27.69964,133.95594,322.4
-27.69996,133.95611,323.6
-27.70003,133.95614,323.7
-27.70114,133.95674,324
-27.70232,133.95745,325.1
-27.70345,133.95823,324.6
-27.70359,133.95834,324.4
-27.70422,133.9588,325.5
-27.7043,133.95887,325.5
-27.70471,133.95919,324.1
-27.70597,133.96027,318.1
-27.70717,133.9614,318.1
-27.70844,133.96268,316.6
-27.70926,133.96357,315.5
-27.70988,133.96427,315.6
-27.71067,133.9652,314.7
-27.71107,133.9657,314.1
-27.71128,133.96595,314.1
-27.71164,133.96641,315.3
-27.71169,133.96646,315.5
-27.71308,133.96822,313.6
-27.71413,133.96958,310.2
-27.71507,133.97067,308
-27.71593,133.97163,307
-27.71703,133.97278,305.8
-27.7171,133.97284,305.4
-27.71808,133.97381,304.7
-27.71923,133.97488,306.4
-27.71959,133.97516,307.8
-27.72071,133.97612,309.7
-27.72201,133.97715,308.3
-27.7226,133.97758,308.7
-27.72265,133.97762,308.6
-27.72335,133.97813,308.8
-27.7234,133.97816,308.9
-27.72453,133.97893,311.6
-27.72561,133.97962,312.1
-27.72633,133.98006,313.3
-27.72745,133.98069,316.4
-27.72799,133.98098,316.2
-27.72812,133.98104,316
-27.72886,133.98144,316.2
-27.73271,133.98326,323.8
-27.73276,133.98328,323.9
-27.73866,133.98606,330.6
-27.73998,133.98672,330.9
-27.73999,133.98673,330.9
-27.74099,133.98725,329.1
-27.74228,133.98797,328.3
-27.74345,133.98865,327.1
-27.74442,133.98925,328.5
-27.74558,133.98999,326.3
-27.74562,133.99002,326.3
-27.74731,133.99117,326
-27.74832,133.99189,324.8
-27.74971,133.99295,323
-27.75081,133.99382,321.6
-27.75147,133.99438,320.5
-27.75206,133.99486,320
-27.75357,133.99621,317.8
-27.75481,133.99738,316
-27.75482,133.99738,316
-27.75569,133.99824,316.8
-27.75587,133.99843,316.7
-27.75793,134.0005,314.3
-27.75805,134.00061,314.2
-27.76416,134.00678,312.7
-27.76586,134.0084,311.9
-27.76691,134.00932,312.6
-27.76808,134.01028,312.5
-27.7693,134.01123,312.3
-27.771,134.01243,311.1
-27.77205,134.01312,311.3
-27.77362,134.01407,311.3
-27.77406,134.01432,311.5
-27.77413,134.01435,311.5
-27.77487,134.01476,310.7
-27.77607,134.01539,309.2
-27.77768,134.01614,307.3
-27.77848,134.01648,308
-27.7796,134.01693,306.3
-27.78095,134.01743,303.8
-27.78209,134.0178,302.1
-27.78227,134.01785,301.7
-27.78286,134.01804,301
-27.78397,134.01835,301.3
-27.7857,134.01877,301.8
-27.78636,134.01889,301.5
-27.78711,134.01904,302.1
-27.78866,134.01929,301.5
-27.78946,134.01939,300.7
-27.79081,134.01953,298.5
-27.7921,134.01962,296.7
-27.79399,134.01967,293.7
-27.79406,134.01968,293.7
-27.79417,134.01967,293.6
-27.80013,134.0196,296
-27.80352,134.01964,301.7
-27.80545,134.01973,301.9
-27.80686,134.01982,305.8
-27.80866,134.01998,305.2
-27.81014,134.02014,307.7
-27.81166,134.02033,304.6
-27.81326,134.0205,309.6
-27.81469,134.02074,310.3
-27.81614,134.02102,308.7
-27.81937,134.02174,305.6
-27.82153,134.02229,304.9
-27.82357,134.02284,302.2
-27.82521,134.02333,302.8
-27.83227,134.02567,296.9
-27.83695,134.02729,297.8
-27.8394,134.02811,293.5
-27.84044,134.02848,293.6
-27.84232,134.02909,295
-27.85592,134.03366,288.9
-27.85601,134.03368,289
-27.85752,134.03421,289.2
-27.86416,134.03668,295
-27.87028,134.03915,296.3
-27.87061,134.03931,295.5
-27.87138,134.03963,295.6
-27.87439,134.04095,294.5
-27.87703,134.04215,292.4
-27.88101,134.04404,291.6
-27.88155,134.04431,290.2
-27.88189,134.04447,290.6
-27.88267,134.04486,293.2
-27.88277,134.0449,293.1
-27.88301,134.04503,292.7
-27.88503,134.04604,289.8
-27.88582,134.04646,291.7
-27.88631,134.0467,290.2
-27.88763,134.04739,287.6
-27.89033,134.04884,284.8
-27.89275,134.05017,285.4
-27.89333,134.0505,284.2
-27.89336,134.05051,284.2
-27.8937,134.0507,284.3
-27.89391,134.05083,284.3
-27.89604,134.05205,284.9
-27.89619,134.05213,284.8
-27.89826,134.05335,283.1
-27.89858,134.05355,282.9
-27.89911,134.05386,283.8
-27.90086,134.05492,284
-27.90101,134.05502,284
-27.90102,134.05502,284
-27.90153,134.05533,284.8
-27.90223,134.05578,286
-27.90401,134.05688,289.1
-27.9065,134.05848,287.3
-27.90889,134.06006,288
-27.911,134.06149,287
-27.91316,134.06299,286.2
-27.91559,134.06471,285.4
-27.91974,134.06776,285.3
-27.91991,134.0679,285.1
-27.92147,134.06908,286.5
-27.93308,134.07812,283.3
-27.93326,134.07825,283
-27.95647,134.09632,277
-27.95846,134.09777,277.4
-27.96068,134.09928,278.2
-27.96245,134.10043,277.5
-27.96363,134.10116,276.6
-27.96569,134.10238,274.6
-27.96833,134.10383,273.8
-27.97103,134.10519,273
-27.97264,134.10594,275.4
-27.97413,134.1066,274.2
-27.97589,134.10734,275.2
-27.97644,134.1076,272.3
-27.97916,134.10862,275
-27.98115,134.1093,275
-27.98322,134.10995,275.8
-27.98608,134.11075,276.4
-27.98752,134.11112,274.3
-27.98778,134.11118,274.4
-27.98796,134.11121,274.5
-27.98956,134.11158,276.3
-27.99079,134.11184,276
-27.99282,134.11222,275.9
-27.99381,134.11239,276.5
-27.99707,134.11283,279.3
-27.99884,134.11302,279.1
-28.00024,134.11315,280.3
-28.00203,134.11327,279.8
-28.00505,134.11339,279.1
-28.0055,134.11337,278.8
-28.00628,134.11339,279.9
-28.00831,134.11338,279
-28.00903,134.11336,280.7
-28.01155,134.11323,283.3
-28.01375,134.11308,280.5
-28.01598,134.11285,282.7
-28.01745,134.11266,281.1
-28.01879,134.11247,281.7
-28.02019,134.11224,282.8
-28.02262,134.11178,281.6
-28.02482,134.1113,280.7
-28.03966,134.10768,282.7
-28.04095,134.1074,282.8
-28.04216,134.10718,285.2
-28.04536,134.10677,282.3
-28.04658,134.10666,281
-28.04818,134.10657,283.2
-28.04966,134.10654,284.7
-28.05042,134.10654,282.8
-28.05128,134.10656,282.6
-28.05339,134.10666,283
-28.05471,134.10677,281
-28.05626,134.10695,283.5
-28.0572,134.10709,281.5
-28.05735,134.10712,281.2
-28.05796,134.10721,280.3
-28.05966,134.10752,281.5
-28.06107,134.10784,281.7
-28.06206,134.10808,280
-28.06323,134.1084,281.8
-28.06442,134.10875,281.5
-28.066,134.10926,280.1
-28.0671,134.10966,283.3
-28.06841,134.11017,281.1
-28.06965,134.1107,283.3
-28.07149,134.11154,282.8
-28.07317,134.11239,285.4
-28.0751,134.11347,284
-28.07567,134.11381,284
-28.07708,134.1147,284.5
-28.07712,134.11472,284.6
-28.07809,134.11537,284.5
-28.07865,134.11576,284.9
-28.07956,134.11642,284.1
-28.07965,134.11648,284.3
-28.08105,134.11754,283.7
-28.08223,134.11851,281.6
-28.08241,134.11865,281.6
-28.08363,134.1197,282.9
-28.08793,134.12373,282.9
-28.08952,134.1251,281.4
-28.09024,134.12568,280.8
-28.09032,134.12575,281.4
-28.09133,134.12652,282.4
-28.09257,134.12742,285.4
-28.09374,134.1282,284.5
-28.09524,134.12913,287.6
-28.09618,134.12968,289
-28.0968,134.13002,287.9
-28.09863,134.13095,287.6
-28.10024,134.13168,288
-28.10154,134.13221,288.5
-28.10317,134.13281,290.5
-28.10455,134.13324,290.8
-28.10478,134.13332,292.4
-28.10571,134.13358,292
-28.10646,134.13377,288.2
-28.10805,134.13414,289
-28.10961,134.13443,288
-28.11107,134.13465,287.5
-28.11114,134.13465,287.2
-28.11234,134.13479,286.8
-28.11329,134.13487,288.8
-28.11455,134.13494,288.4
-28.11466,134.13495,288.8
-28.1165,134.13498,285.6
-28.11797,134.13495,285
-28.11843,134.13493,283.4
-28.12091,134.13472,281
-28.12263,134.13448,279.1
-28.1316,134.13309,277.8
-28.13177,134.13307,278
-28.13956,134.13187,270.8
-28.14161,134.13158,270.2
-28.14176,134.13157,270
-28.14444,134.13127,270.4
-28.14595,134.13114,269.5
-28.14697,134.13107,269.9
-28.14894,134.13096,267.1
-28.14947,134.13094,266.5
-28.14965,134.13094,265.9
-28.15104,134.13089,267
-28.15233,134.13087,263.7
-28.15261,134.13088,263.5
-28.15436,134.13089,267.7
-28.15638,134.13096,268
-28.15785,134.13103,266.5
-28.15945,134.13114,266.1
-28.16131,134.1313,267.7
-28.16277,134.13145,266
-28.16473,134.1317,267
-28.16744,134.13211,268.2
-28.16945,134.13247,268.1
-28.17073,134.13272,267.7
-28.17289,134.13319,268.4
-28.17383,134.13342,266.9
-28.17397,134.13346,266.8
-28.17524,134.13378,267.9
-28.17719,134.13431,267.6
-28.17953,134.13502,267.1
-28.17969,134.13508,267.3
-28.18287,134.13616,270.5
-28.18603,134.13735,268
-28.18686,134.13768,267.6
-28.18943,134.13877,268.4
-28.19377,134.14066,269.4
-28.19465,134.14108,268
-28.20063,134.14365,269.5
-28.2015,134.14399,272.3
-28.21335,134.14909,273.4
-28.21429,134.14947,274.9
-28.21634,134.15023,274.1
-28.21817,134.15085,275.1
-28.21998,134.15141,274.9
-28.2211,134.15173,275.3
-28.22252,134.1521,274.6
-28.22376,134.15239,275.7
-28.22616,134.15289,275.6
-28.22744,134.15312,275.8
-28.22747,134.15313,275.8
-28.22873,134.15332,273.8
-28.22875,134.15333,274
-28.22994,134.15349,276
-28.23171,134.15369,274.2
-28.2335,134.15385,274.4
-28.23482,134.15393,275.4
-28.23787,134.15402,275.7
-28.24247,134.15395,275.9
-28.24525,134.15394,276
-28.24822,134.15399,278
-28.24979,134.15404,277.5
-28.25303,134.15419,276
-28.2556,134.15435,276.6
-28.25811,134.15457,275.4
-28.2582,134.15457,275.3
-28.26039,134.15476,274.5
-28.26415,134.15518,274.7
-28.26646,134.15548,275
-28.27856,134.15756,275.9
-28.29086,134.15975,276
-28.29145,134.15983,276.8
-28.29301,134.15999,278.8
-28.30338,134.16182,276.9
-28.30359,134.16185,276.4
-28.31232,134.16339,278.6
-28.31301,134.16354,279
-28.31473,134.16386,279.1
-28.31532,134.164,279.5
-28.31636,134.16421,278
-28.31688,134.16434,276.5
-28.31766,134.16451,278.3
-28.31893,134.16481,278.1
-28.32079,134.16529,279.2
-28.32402,134.1662,279
-28.32699,134.16712,275
-28.32857,134.16764,276.1
-28.32976,134.16806,272
-28.33233,134.169,271.2
-28.33708,134.17089,272.2
-28.33947,134.1718,272.1
-28.34239,134.17286,272.6
-28.34468,134.17364,271.9
-28.34838,134.17483,270.9
-28.35384,134.17643,269.7
-28.35693,134.17722,269
-28.35894,134.17771,272
-28.37328,134.18091,273.7
-28.37363,134.18098,273.5
-28.3802,134.18244,269.2
-28.38282,134.18297,271.6
-28.38323,134.18304,270.4
-28.38479,134.18334,268.2
-28.38917,134.18406,265.8
-28.39215,134.18442,264
-28.39234,134.18445,263.6
-28.39601,134.18482,267.1
-28.39781,134.18496,267.8
-28.4011,134.18517,272
-28.40341,134.18526,274.7
-28.40501,134.18528,275
-28.40519,134.18529,275
-28.40652,134.18531,272
-28.40688,134.1853,271.3
-28.42098,134.18528,273
-28.42221,134.18531,274
-28.42334,134.1854,275.4
-28.42448,134.18555,275
-28.42531,134.1857,276.1
-28.42585,134.18581,275.9
-28.42701,134.18612,278
-28.42728,134.1862,278.3
-28.42823,134.18651,277.2
-28.42896,134.18678,276.2
-28.42958,134.18704,274.7
-28.43017,134.18731,274.7
-28.43074,134.18759,275.7
-28.43145,134.18796,273.8
-28.4319,134.18822,273
-28.43258,134.18863,274
-28.43299,134.18889,273.8
-28.4337,134.18938,274.4
-28.43447,134.18995,273.8
-28.43504,134.19041,274.4
-28.43552,134.19082,274.1
-28.43602,134.19129,270.4
-28.43615,134.1914,270
-28.4399,134.19505,277
-28.43999,134.19513,277
-28.44027,134.1954,276
-28.44031,134.19545,275.8
-28.44085,134.19593,275.1
